30000,25,0.7,True,1000,1,0.13559322033898305,648.9957430362701
30000,25,0.7,True,2000,1,0.13559322033898305,650.201411485672
30000,25,0.7,True,3000,1,0.13135593220338984,651.7428662776947
30000,25,0.7,True,4000,1,0.1271186440677966,653.5542075634003
30000,25,0.7,True,5000,1,0.11016949152542373,655.6110353469849
30000,25,0.7,True,1000,2,0.1271186440677966,646.8676030635834
30000,25,0.7,True,2000,2,0.11864406779661017,648.1102728843689
30000,25,0.7,True,3000,2,0.1059322033898305,649.7264111042023
30000,25,0.7,True,4000,2,0.1016949152542373,651.6285338401794
30000,25,0.7,True,5000,2,0.1059322033898305,653.7564730644226
30000,25,0.7,True,1000,3,0.1271186440677966,652.7648694515228
30000,25,0.7,True,2000,3,0.1059322033898305,653.978677034378
30000,25,0.7,True,3000,3,0.1016949152542373,655.5561332702637
30000,25,0.7,True,4000,3,0.11864406779661017,657.4184985160828
30000,25,0.7,True,5000,3,0.1271186440677966,659.5154223442078
30000,25,0.7,False,1000,1,0.13983050847457626,660.2560529708862
30000,25,0.7,False,2000,1,0.1059322033898305,661.082108259201
30000,25,0.7,False,3000,1,0.1059322033898305,662.0494718551636
30000,25,0.7,False,4000,1,0.09322033898305085,663.1491844654083
30000,25,0.7,False,5000,1,0.1228813559322034,664.4040789604187
30000,25,0.7,False,1000,2,0.11864406779661017,668.2317752838135
30000,25,0.7,False,2000,2,0.11440677966101695,669.087149143219
30000,25,0.7,False,3000,2,0.13559322033898305,670.0763726234436
30000,25,0.7,False,4000,2,0.1271186440677966,671.1977875232697
30000,25,0.7,False,5000,2,0.1228813559322034,672.466719865799
30000,25,0.7,False,1000,3,0.1271186440677966,670.8873555660248
30000,25,0.7,False,2000,3,0.1228813559322034,671.7148723602295
30000,25,0.7,False,3000,3,0.1228813559322034,672.6792945861816
30000,25,0.7,False,4000,3,0.11864406779661017,673.768373966217
30000,25,0.7,False,5000,3,0.13135593220338984,674.987585067749
30000,25,0.8,True,1000,1,0.13983050847457626,662.8102030754089
30000,25,0.8,True,2000,1,0.15254237288135594,664.0821528434753
30000,25,0.8,True,3000,1,0.1440677966101695,665.6808395385742
30000,25,0.8,True,4000,1,0.11864406779661017,667.5797810554504
30000,25,0.8,True,5000,1,0.13983050847457626,669.7326483726501
30000,25,0.8,True,1000,2,0.09745762711864407,663.35595536232
30000,25,0.8,True,2000,2,0.09322033898305085,664.57661652565
30000,25,0.8,True,3000,2,0.13135593220338984,666.1457641124725
30000,25,0.8,True,4000,2,0.13135593220338984,667.9949407577515
30000,25,0.8,True,5000,2,0.11864406779661017,670.0946760177612
30000,25,0.8,True,1000,3,0.1483050847457627,667.666640996933
30000,25,0.8,True,2000,3,0.1059322033898305,668.929078578949
30000,25,0.8,True,3000,3,0.13983050847457626,670.557190656662
30000,25,0.8,True,4000,3,0.11864406779661017,672.4852104187012
30000,25,0.8,True,5000,3,0.13135593220338984,674.6909303665161
30000,25,0.8,False,1000,1,0.13135593220338984,680.0215582847595
30000,25,0.8,False,2000,1,0.1228813559322034,680.8671567440033
30000,25,0.8,False,3000,1,0.11440677966101695,681.8436954021454
30000,25,0.8,False,4000,1,0.1228813559322034,682.9530799388885
30000,25,0.8,False,5000,1,0.1228813559322034,684.2009890079498
30000,25,0.8,False,1000,2,0.15254237288135594,667.5729076862335
30000,25,0.8,False,2000,2,0.1059322033898305,668.4011831283569
30000,25,0.8,False,3000,2,0.11864406779661017,669.3714752197266
30000,25,0.8,False,4000,2,0.15254237288135594,670.4722416400909
30000,25,0.8,False,5000,2,0.1228813559322034,671.7050988674164
30000,25,0.8,False,1000,3,0.1059322033898305,655.4103319644928
30000,25,0.8,False,2000,3,0.1271186440677966,656.2217233181
30000,25,0.8,False,3000,3,0.13559322033898305,657.1786053180695
30000,25,0.8,False,4000,3,0.1271186440677966,658.2670645713806
30000,25,0.8,False,5000,3,0.09745762711864407,659.4855575561523
